Authors,Title,Year,Source title,Page start,Page end,Cited by
"Liu, B.-H., Wu, G.K., Arbuckle, R., Tao, H.W., Zhang, L.I.",Defining cortical frequency tuning with recurrent excitatory circuitry,2007,Nature Neuroscience,1594,1600,112
"Shen, W., Tian, X., Day, M., Ulrich, S., Tkatch, T., Nathanson, N.M., Surmeier, D.J.",Cholinergic modulation of Kir2 channels selectively elevates dendritic excitability in striatopallidal neurons,2007,Nature Neuroscience,1458,1466,112
"Delgado, M.R., Gillis, M.M., Phelps, E.A.",Regulating the expectation of reward via cognitive strategies,2008,Nature Neuroscience,880,881,112
"Cheng, L., Samad, O.A., Xu, Y., Mizuguchi, R., Luo, P., Shirasawa, S., Goulding, M., Ma, Q.",Lbx1 and Tlx3 are opposing switches in determining GABAergic versus glutamatergic transmitter phenotypes,2005,Nature Neuroscience,1510,1515,113
"Ding, J., Guzman, J.N., Tkatch, T., Chen, S., Goldberg, J.A., Ebert, P.J., Levitt, P., Wilson, C.J., Hamm, H.E., Surmeier, D.J.",RGS4-dependent attenuation of M<inf>4</inf> autoreceptor function in striatal cholinergic interneurons following dopamine depletion,2006,Nature Neuroscience,832,842,113
"Tropea, D., Kreiman, G., Lyckman, A., Mukherjee, S., Yu, H., Horng, S., Sur, M.",Gene expression changes and molecular pathways mediating activity-dependent plasticity in visual cortex,2006,Nature Neuroscience,660,668,113
"Bellocchio, L., Lafentre, P., Cannich, A., Cota, D., Puente, N., Grandes, P., Chaouloff, F., Piazza, P.V., Marsicano, G.",Bimodal control of stimulated food intake by the endocannabinoid system,2010,Nature Neuroscience,281,283,113
"Gan, J.O., Walton, M.E., Phillips, P.E.M.",Dissociable cost and benefit encoding of future rewards by mesolimbic dopamine,2010,Nature Neuroscience,25,27,113
"Nie, D., Di Nardo, A., Han, J.M., Baharanyi, H., Kramvis, I., Huynh, T., Dabora, S., Codeluppi, S., Pandolfi, P.P., Pasquale, E.B., Sahin, M.",Tsc2-Rheb signaling regulates EphA-mediated axon guidance,2010,Nature Neuroscience,163,172,113
"Theyel, B.B., Llano, D.A., Sherman, S.M.",The corticothalamocortical circuit drives higher-order cortex in the mouse,2010,Nature Neuroscience,84,88,113
"Jossin, Y., Cooper, J.A.","Reelin, Rap1 and N-cadherin orient the migration of multipolar neurons in the developing neocortex",2011,Nature Neuroscience,697,703,113
"Bai, L., Lennon, D.P., Caplan, A.I., Dechant, A., Hecker, J., Kranso, J., Zaremba, A., Miller, R.H.",Hepatocyte growth factor mediates mesenchymal stem cell-induced recovery in multiple sclerosis models,2012,Nature Neuroscience,862,870,113
"Ramanan, N., Shen, Y., Sarsfield, S., Lemberger, T., Schütz, G., Linden, D.J., Ginty, D.D.",SRF mediates activity-induced gene expression and synaptic plasticity but not neuronal viability,2005,Nature Neuroscience,759,767,114
"Otazu, G.H., Tai, L.-H., Yang, Y., Zador, A.M.",Engaging in an auditory task suppresses responses in auditory cortex,2009,Nature Neuroscience,646,654,114
"Bello, E.P., Mateo, Y., Gelman, D.M., Noaín, D., Shin, J.H., Low, M.J., Alvarez, V.A., Lovinger, D.M., Rubinstein, M.",Cocaine supersensitivity and enhanced motivation for reward in mice lacking dopamine D2 autoreceptors,2011,Nature Neuroscience,1033,1038,114
"Iadecola, C., Anrather, J.",Stroke research at a crossroad: Asking the brain for directions,2011,Nature Neuroscience,1363,1368,114
"O'Connell, R.G., Dockree, P.M., Kelly, S.P.",A supramodal accumulation-to-bound signal that determines perceptual decisions in humans,2012,Nature Neuroscience,1729,1735,114
"Shigetomi, E., Tong, X., Kwan, K.Y., Corey, D.P., Khakh, B.S.",TRPA1 channels regulate astrocyte resting calcium and inhibitory synapse efficacy through GAT-3,2012,Nature Neuroscience,70,80,114
"Rico, B., Beggs, H.E., Schahin-Reed, D., Kimes, N., Schmidt, A., Reichardt, L.F.",Control of axonal branching and synapse formation by focal adhesion kinase,2004,Nature Neuroscience,1059,1069,115
"Martinez, L.M., Wang, Q., Reid, R.C., Pillai, C., Alonso, J.-M., Sommer, F.T., Hirsch, J.A.",Receptive field structure varies with layer in the primary visual cortex,2005,Nature Neuroscience,372,379,115
"Murphy, G.J., Darcy, D.P., Isaacson, J.S.",Intraglomerular inhibition: Signaling mechanisms of an olfactory microcircuit,2005,Nature Neuroscience,354,364,115
"Martin, M., Chen, B.T., Hopf, F.W., Bowers, M.S., Bonci, A.",Cocaine self-administration selectively abolishes LTD in the core of the nucleus accumbens,2006,Nature Neuroscience,868,869,115
"Logothetis, N.K., Augath, M., Murayama, Y., Rauch, A., Sultan, F., Goense, J., Oeltermann, A., Merkle, H.",The effects of electrical microstimulation on cortical signal propagation,2010,Nature Neuroscience,1283,1291,115
"Gu, Y., Arruda-Carvalho, M., Wang, J., Janoschka, S.R., Josselyn, S.A., Frankland, P.W., Ge, S.",Optical controlling reveals time-dependent roles for adult-born dentate granule cells,2012,Nature Neuroscience,1700,1706,115
"Liu, J., Dietz, K., Deloyht, J.M., Pedre, X., Kelkar, D., Kaur, J., Vialou, V., Lobo, M.K., Dietz, D.M., Nestler, E.J., Dupree, J., Casaccia, P.",Impaired adult myelination in the prefrontal cortex of socially isolated mice,2012,Nature Neuroscience,1621,1623,115
"Seriès, P., Latham, P.E., Pouget, A.",Tuning curve sharpening for orientation selectivity: Coding efficiency and the impact of correlations,2004,Nature Neuroscience,1129,1135,116
"Wig, G.S., Grafton, S.T., Demos, K.E., Kelley, W.M.",Reductions in neural activity underlie behavioral components of repetition priming,2005,Nature Neuroscience,1228,1233,116
"Meredith, A.L., Wiler, S.W., Miller, B.H., Takahashi, J.S., Fodor, A.A., Ruby, N.F., Aldrich, R.W.",BK calcium-activated potassium channels regulate circadian behavioral rhythms and pacemaker output,2006,Nature Neuroscience,1041,1049,116
"Sauvage, M.M., Fortin, N.J., Owens, C.B., Yonelinas, A.P., Eichenbaum, H.",Recognition memory: Opposite effects of hippocampal damage on recollection and familiarity,2008,Nature Neuroscience,16,18,116
"Mita, A., Mushiake, H., Shima, K., Matsuzaka, Y., Tanji, J.",Interval time coding by neurons in the presupplementary and supplementary motor areas,2009,Nature Neuroscience,502,507,116
"Higley, M.J., Sabatini, B.L.",Competitive regulation of synaptic Ca2+ influx by D2 dopamine and A2A adenosine receptors,2010,Nature Neuroscience,958,966,116
"Ohira, K., Furuta, T., Hioki, H., Nakamura, K.C., Kuramoto, E., Tanaka, Y., Funatsu, N., Shimizu, K., Oishi, T., Hayashi, M., Miyakawa, T., Kaneko, T., Nakamura, S.",Ischemia-induced neurogenesis of neocortical layer 1 progenitor cells,2010,Nature Neuroscience,173,179,116
"Sandberg, M., Källström, M., Muhr, J.",Sox21 promotes the progression of vertebrate neurogenesis,2005,Nature Neuroscience,995,1001,117
"Hartman, K.N., Pal, S.K., Burrone, J., Murthy, V.N.",Activity-dependent regulation of inhibitory synaptic transmission in hippocampal neurons,2006,Nature Neuroscience,642,649,117
"Miller, B.R., Press, C., Daniels, R.W., Sasaki, Y., Milbrandt, J., Diantonio, A.",A dual leucine kinase-dependent axon self-destruction program promotes Wallerian degeneration,2009,Nature Neuroscience,387,389,117
"Ng, L., Bernard, A., Lau, C., Overly, C.C., Dong, H.-W., Kuan, C., Pathak, S., Sunkin, S.M., Dang, C., Bohland, J.W., Bokil, H., Mitra, P.P., Puelles, L., Hohmann, J., Anderson, D.J., Lein, E.S., Jones, A.R., Hawrylycz, M.",An anatomic gene expression atlas of the adult mouse brain,2009,Nature Neuroscience,356,362,117
"Pattyn, A., Simplicio, N., Van Doorninck, H., Goridis, C., Guillemot, F., Brunet, J.-F.",Ascl1/Mash1 is required for the development of central serotonergic neurons,2004,Nature Neuroscience,589,595,118
"Huntwork, S., Littleton, J.T.",A complexin fusion clamp regulates spontaneous neurotransmitter release and synaptic growth,2007,Nature Neuroscience,1235,1237,118
"Lockhart, D.B., Ting, L.H.",Optimal sensorimotor transformations for balance,2007,Nature Neuroscience,1329,1336,118
"Badre, D., Hoffman, J., Cooney, J.W., D'Esposito, M.",Hierarchical cognitive control deficits following damage to the human frontal lobe,2009,Nature Neuroscience,515,522,118
"Zhang, W., Luck, S.J.",Feature-based attention modulates feedforward visual processing,2009,Nature Neuroscience,24,25,118
"Han, L., Ma, C., Liu, Q., Weng, H.-J., Cui, Y., Tang, Z., Kim, Y., Nie, H., Qu, L., Patel, K.N., Li, Z., McNeil, B., He, S., Guan, Y., Xiao, B., Lamotte, R.H., Dong, X.",A subpopulation of nociceptors specifically linked to itch,2013,Nature Neuroscience,174,182,118
"Segev, R., Goodhouse, J., Puchalla, J., Berry II, M.J.",Recording spikes from a large fraction of the ganglion cells in a retinal patch,2004,Nature Neuroscience,1154,1161,119
"Chen, X., Garelick, M.G., Wang, H., Li, V., Athos, J., Storm, D.R.",PI3 kinase signaling is required for retrieval and extinction of contextual memory,2005,Nature Neuroscience,925,931,119
"Kurtzer, I., Herter, T.M., Scott, S.H.",Random change in cortical load representation suggests distinct control of posture and movement,2005,Nature Neuroscience,498,504,119
"Le Bras, B., Barallobre, M.-J., Homman-Ludiye, J., Ny, A., Wyns, S., Tammela, T., Haiko, P., Karkkainen, M.J., Yuan, L., Muriel, M.-P., Chatzopoulou, E., Bréant, C., Zalc, B., Carmeliet, P., Alitalo, K., Eichmann, A., Thomas, J.-L.",VEGF-C is a trophic factor for neural progenitors in the vertebrate embryonic brain,2006,Nature Neuroscience,340,348,119
"Koenigs, M., Huey, E.D., Raymont, V., Cheon, B., Solomon, J., Wassermann, E.M., Grafman, J.",Focal brain damage protects against post-traumatic stress disorder in combat veterans,2008,Nature Neuroscience,232,237,119
"Hoogenraad, C.C., Milstein, A.D., Ethell, I.M., Henkemeyer, M., Sheng, M.",GRIP1 controls dendrite morphogenesis by regulating EphB receptor trafficking,2005,Nature Neuroscience,906,915,120
"Liu, S.J., Cull-Candy, S.G.",Subunit interaction with PICK and GRIP controls Ca2+ permeability of AMPARs at cerebellar synapses,2005,Nature Neuroscience,768,775,120
"Robles, E., Gomez, T.M.",Focal adhesion kinase signaling at sites of integrin-mediated adhesion controls axon pathfinding,2006,Nature Neuroscience,1274,1283,120
"Bonnin, A., Torii, M., Wang, L., Rakic, P., Levitt, P.",Serotonin modulates the response of embryonic thalamocortical axons to netrin-1,2007,Nature Neuroscience,588,597,120
"Foltenyi, K., Greenspan, R.J., Newport, J.W.",Activation of EGFR and ERK by rhomboid signaling regulates the consolidation and maintenance of sleep in Drosophila,2007,Nature Neuroscience,1160,1167,120
"Yamane, Y., Carlson, E.T., Bowman, K.C., Wang, Z., Connor, C.E.",A neural code for three-dimensional object shape in macaque inferotemporal cortex,2008,Nature Neuroscience,1352,1360,120
"Morfini, G.A., You, Y.-M., Pollema, S.L., Kaminska, A., Liu, K., Yoshioka, K., Björkblom, B., Coffey, E.T., Bagnato, C., Han, D., Huang, C.-F., Banker, G., Pigino, G., Brady, S.T.",Pathogenic huntingtin inhibits fast axonal transport by activating JNK3 and phosphorylating kinesin,2009,Nature Neuroscience,864,871,120
"Orr, A.G., Orr, A.L., Li, X.-J., Gross, R.E., Traynelis, S.F.",Adenosine A2A receptor mediates microglial process retraction,2009,Nature Neuroscience,872,878,120
"Diekelmann, S., Büchel, C., Born, J., Rasch, B.",Labile or stable: Opposing consequences for memory when reactivated during waking and sleep,2011,Nature Neuroscience,381,386,120
"McKay, L.C., Janczewski, W.A., Feldman, J.L.",Sleep-disordered breathing after targeted ablation of preBötzinger complex neurons,2005,Nature Neuroscience,1142,1144,121
"Silvanto, J., Cowey, A., Lavie, N., Walsh, V.",Striate cortex (V1) activity gates awareness of motion,2005,Nature Neuroscience,143,144,121
"Yasuda, R., Harvey, C.D., Zhong, H., Sobczyk, A., Van Aelst, L., Svoboda, K.",Supersensitive Ras activation in dendrites and spines revealed by two-photon fluorescence lifetime imaging,2006,Nature Neuroscience,283,291,121
"Burr, D., Tozzi, A., Morrone, M.C.",Neural mechanisms for timing visual events are spatially selective in real-world coordinates,2007,Nature Neuroscience,423,425,121
"Chen, G., Sima, J., Jin, M., Wang, K.-Y., Xue, X.-J., Zheng, W., Ding, Y.-Q., Yuan, X.-B.",Semaphorin-3A guides radial migration of cortical neurons during development,2008,Nature Neuroscience,36,44,121
"Fiorillo, C.D., Newsome, W.T., Schultz, W.",The temporal precision of reward prediction in dopamine neurons,2008,Nature Neuroscience,966,973,121
"Münch, T.A., Da Silveira, R.A., Siegert, S., Viney, T.J., Awatramani, G.B., Roska, B.",Approach sensitivity in the retina processed by a multifunctional neural circuit,2009,Nature Neuroscience,1308,1316,121
"Lovejoy, L.P., Krauzlis, R.J.",Inactivation of primate superior colliculus impairs covert selection of signals for perceptual judgments,2010,Nature Neuroscience,261,266,121
"Stamatakis, A.M., Stuber, G.D.",Activation of lateral habenula inputs to the ventral midbrain promotes behavioral avoidance,2012,Nature Neuroscience,1105,1107,121
"Shim, S., Goh, E.L., Ge, S., Sailor, K., Yuan, J.P., Roderick, H.L., Bootman, M.D., Worley, P.F., Song, H., Ming, G.-L.",XTRPC1-dependent chemotropic guidance of neuronal growth cones,2005,Nature Neuroscience,730,735,122
"Carvalho, R.F., Beutler, M., Marler, K.J.M., Knöll, B., Becker-Barroso, E., Heintzmann, R., Ng, T., Drescher, U.",Silencing of EphA3 through a cis interaction with ephrinA5,2006,Nature Neuroscience,322,330,122
"Shen, H., Gong, Q.H., Aoki, C., Yuan, M., Ruderman, Y., Dattilo, M., Williams, K., Smith, S.S.",Reversal of neurosteroid effects at α4β2δ GABAA receptors triggers anxiety at puberty,2007,Nature Neuroscience,469,477,122
"Weiler, N., Wood, L., Yu, J., Solla, S.A., Shepherd, G.M.G.",Top-down laminar organization of the excitatory network in motor cortex,2008,Nature Neuroscience,360,366,122
"Fredj, N.B., Burrone, J.",A resting pool of vesicles is responsible for spontaneous vesicle fusion at the synapse,2009,Nature Neuroscience,751,758,122
"Chou, Y.-H., Spletter, M.L., Yaksi, E., Leong, J.C.S., Wilson, R.I., Luo, L.",Diversity and wiring variability of olfactory local interneurons in the Drosophila antennal lobe,2010,Nature Neuroscience,439,449,122
"Mato, S., Chevaleyre, V., Robbe, D., Pazos, A., Castillo, P.E., Manzoni, O.J.",A single in-vivo exposure to Δ9THC blocks endocannabinoid-mediated synaptic plasticity,2004,Nature Neuroscience,585,586,123
"Priebe, N.J., Mechler, F., Carandini, M., Ferster, D.",The contribution of spike threshold to the dichotomy of cortical simple and complex cells,2004,Nature Neuroscience,1113,1122,123
"Long, M.A., Jutras, M.J., Connors, B.W., Burwell, R.D.",Electrical synapses coordinate activity in the suprachiasmatic nucleus,2005,Nature Neuroscience,61,66,123
"Meyer, A.C., Frank, T., Khimich, D., Hoch, G., Riedel, D., Chapochnikov, N.M., Yarin, Y.M., Harke, B., Hell, S.W., Egner, A., Moser, T.","Tuning of synapse number, structure and function in the cochlea",2009,Nature Neuroscience,444,453,123
"Lovett-Barron, M., Turi, G.F., Kaifosh, P., Lee, P.H., Bolze, F., Sun, X.-H., Nicoud, J.-F., Zemelman, B.V., Sternson, S.M., Losonczy, A.",Regulation of neuronal input transformations by tunable dendritic inhibition,2012,Nature Neuroscience,423,430,123
"Chase, D.L., Pepper, J.S., Koelle, M.R.",Mechanism of extrasynaptic dopamine signaling in Caenorhabditis elegans,2004,Nature Neuroscience,1096,1103,124
"Marol, G.S., Vermeren, M., Voiculescu, O., Melton, L., Cohen, J., Charnay, P., Topilko, P.",Neural crest boundary cap cells constitute a source of neuronal and glial cells of the PNS,2004,Nature Neuroscience,930,938,124
"Lee, Y., Samaco, R.C., Gatchel, J.R., Thaller, C., Orr, H.T., Zoghbi, H.Y.","miR-19, miR-101 and miR-130 co-regulate ATXN1 levels to potentially modulate SCA1 pathogenesis",2008,Nature Neuroscience,1137,1139,124
"Whelan, R., Conrod, P.J., Poline, J.-B., Lourdusamy, A., Banaschewski, T., Barker, G.J., Bellgrove, M.A., Büchel, C., Byrne, M., Cummins, T.D.R., Fauth-Bühler, M., Flor, H., Gallinat, J., Heinz, A., Ittermann, B., Mann, K., Martinot, J.-L., Lalor, E.C., Lathrop, M., Loth, E., Nees, F., Paus, T., Rietschel, M., Smolka, M.N., Spanagel, R., Stephens, D.N., Struve, M., Thyreau, B., Vollstaedt-Klein, S., Robbins, T.W., Schumann, G., Garavan, H.",Adolescent impulsivity phenotypes characterized by distinct brain networks,2012,Nature Neuroscience,920,925,124
"Adelsberger, H., Garaschuk, O., Konnerth, A.",Cortical calcium waves in resting newborn mice,2005,Nature Neuroscience,988,990,125
"Morishita, W., Marie, H., Malenka, R.C.",Distinct triggering and expression mechanisms underlie LTD of AMPA and NMDA synaptic responses,2005,Nature Neuroscience,1043,1050,125
"Schneider, P., Sluming, V., Roberts, N., Scherg, M., Goebel, R., Specht, H.J., Dosch, H.G., Bleeck, S., Stippich, C., Rupp, A.",Structural and functional asymmetry of lateral Heschl's gyrus reflects pitch perception preference,2005,Nature Neuroscience,1241,1247,125
"Custer, S.K., Garden, G.A., Gill, N., Rueb, U., Libby, R.T., Schultz, C., Guyenet, S.J., Deller, T., Westrum, L.E., Sopher, B.L., La Spada, A.R.",Bergmann glia expression of polyglutamine-expanded ataxin-7 produces neurodegeneration by impairing glutamate transport,2006,Nature Neuroscience,1302,1311,125
"Kiyonaka, S., Wakamori, M., Miki, T., Uriu, Y., Nonaka, M., Bito, H., Beedle, A.M., Mori, E., Hara, Y., De Waard, M., Kanagawa, M., Itakura, M., Takahashi, M., Campbell, K.P., Mori, Y.",RIM1 confers sustained activity and neurotransmitter vesicle anchoring to presynaptic Ca2+ channels,2007,Nature Neuroscience,691,701,125
"Kennedy, D.P., Gläscher, J., Tyszka, J.M., Adolphs, R.",Personal space regulation by the human amygdala,2009,Nature Neuroscience,1226,1227,125
